Compound,Compound ID,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Link,Description,Neutral mass (Da)_x,m/z_x,Retention time (min)_x,Neutral mass (Da)_y,m/z_y,Retention time (min)_y,Chromatographic peak width (min),Identifications,1.1,1.2,2.1,2.2,3.1,3.2,4.1,4.2,5.1,5.2,6.1,6.2,categoria_quimica,metabolismo,tipo_composto,pubchem_cid,formula,massa_api,iupac,uso_descricao,chebi_id,chebi_nome,ontologia,chebi_definicao,modo_ionizacao,media,std,cv,media_log,media_norm,score_norm,metadata_ok,cv_norm,estabilidade,frag_norm,isotope_norm,confianca
11.47_827.5094m/z,CSID113377964,M-H2O-H,C44H79O13P,33.9,0.0,1.63995662322883,71.2380194002682,http://nonlinear.com/redirect/outbound?p=chemspider&param=113377964,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(pentadecanoyloxy)-2-propanyl (8Z,11Z,14Z)-8,11,14-icosatrienoate",,827.50937614564,11.4718833333333,,827.50937614564,11.4718833333333,0.149183333333333,14,27.364448983888,19.0128785371628,236.820731684812,159.343457489768,87.4646463704708,57.7600181940174,312.914573703003,246.992850649477,21.7288791567218,19.9141308609843,90.5996623351362,93.5667961973486,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,158.03316668869735,215.8319092472982,1.3657380521422828,5.0691127759936085,0.29796945643241046,0.4010695187165776,0,0.3178341652561252,0.6821658347438748,0.0,0.719849833231298,0.3650086180476941
11.46_1017.5937m/z,96489,2M-H,C27H43NO8,38.2,0.0,3.19743681508924,94.9697847921017,,NKH477,,1017.59371515048,11.4576166666667,,1017.59371515048,11.4576166666667,0.0999166666666653,10,47.0155029893023,26.4463195800711,87.2148401103607,65.4609484649992,47.4876986168265,25.2223164352945,88.2251697705506,58.2436750191362,31.3398517432334,23.397328005922,67.1147959892231,56.7486878037303,Não classificado,Indeterminado,Indeterminado,124010.0,C28H44O8,508.6,"[(3R,4aR,5S,6S,6aS,10S,10aR,10bS)-5-acetyloxy-3-ethenyl-10,10b-dihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-5,6,6a,8,9,10-hexahydro-2H-benzo[f]chromen-6-yl] 4-methylpentanoate",,,,,,Negativo,118.06917616755689,259.9684498892135,2.2018316577417414,4.779704636547377,0.2677435245723496,0.5160427807486633,1,0.5619600043251756,0.43803999567482443,0.0,0.9599358757696298,0.4798408180094882
11.44_637.2616m/z,1000773,2M-H,C16H18FN3O3,38.1,0.0,3.88924678349381,95.1889812209243,,"[4-(5-amino-1,2-oxazol-3-yl)piperidin-1-yl]-(3-fluoro-4-methoxyphenyl)methanone",,637.261645284376,11.4433333333333,,637.261645284376,11.4433333333333,0.0999166666666671,30,119.220642089904,87.2227780819456,114.968917368258,86.9255314814362,203.404558016137,192.823690214861,128.225223362196,102.937833788631,30.9208852646462,32.1120605468665,364.632022857671,365.289911022124,,,,,,,,,,,,,Negativo,176.95635947945613,171.95967700713453,0.9717631935522403,5.181538348768919,0.30971123988237526,0.5133689839572194,0,0.20279986493224417,0.7972001350677558,0.0,0.9621534100434458,0.4440046385287179
11.43_655.5152m/z,43512,2M-H,C19H36O4,36.8,0.0,-0.417258972873661,84.7409139683946,,AVOCADENE ACETATE,,655.515168893525,11.4290666666667,,655.515168893525,11.4290666666667,0.199833333333332,32,9.16386863319547,17.4929409773495,83.6883719000442,53.3020888875244,69.5795289345046,46.8463566266602,3.52514648438012,0.0,120.060622937239,104.203512940057,35.927490234368,26.0531308054964,long-chain fatty alcohol,Metabolismo secundário,Natural,3624980.0,C19H36O4,328.5,"2,4-dihydroxyheptadec-16-enyl acetate","2,4-dihydroxyheptadec-16-enyl acetate is a long-chain fatty alcohol.",CHEBI:138785,"2,4-dihydroxyheptadec-16-enyl acetate",long-chain fatty alcohol | fatty alcohol | alcohol | organic hydroxy compound | organic molecular entity,,Negativo,88.34194963721504,167.58377678505184,1.8969897933343243,4.492471138354487,0.23774471334016517,0.4786096256684492,1,0.4729510997797602,0.5270489002202399,0.0,0.856453936050778,0.4626835289093838
11.43_591.2552m/z,1098986,2M-H,C13H20N4O2S,37.9,0.0,1.88119419711656,91.5918163953641,,"1-butanoyl-N-(5-methyl-1,3,4-thiadiazol-2-yl)piperidine-4-carboxamide",,591.255231526137,11.4290666666667,,591.255231526137,11.4290666666667,0.128466666666666,72,2210.92753824857,1916.14935468375,2093.73417046895,2031.68138421209,3302.46571462422,3086.17535062979,2805.19669873763,2368.8803589214,852.505929631602,911.817127855548,5319.33991167136,5096.66792193271,Não classificado,Indeterminado,Indeterminado,45596649.0,C13H20N4O2S,296.39,"1-butanoyl-N-(5-methyl-1,3,4-thiadiazol-2-yl)piperidine-4-carboxamide",,,,,,Negativo,2328.444697129316,1550.6546265309057,0.665961544391701,7.753385190742945,0.5783162195099856,0.5080213903743315,1,0.11351071872894213,0.8864892812710579,0.0,0.9257621406596677,0.6180210462419714
11.43_309.1730m/z,1008060,M-H2O-H,C18H24N4O2,35.4,0.0,2.88492208305888,80.5962872338941,,"4-(5-amino-4-methyl-1,2-oxazol-3-yl)-N-(2-phenylethyl)piperidine-1-carboxamide",,309.173031710365,11.4290666666667,,309.173031710365,11.4290666666667,0.220549999999999,40,34.6196989762676,41.5471472431363,19.0285661624961,32.8707058139768,31.4345633842775,43.3922743125078,20.61773912513,34.4469752774192,28.7669357471682,42.3823795362139,39.7495467067371,44.2793954995373,Não classificado,Indeterminado,Indeterminado,53146815.0,C18H24N4O2,328.4,"4-(5-amino-4-methyl-1,2-oxazol-3-yl)-N-(2-phenylethyl)piperidine-1-carboxamide",,,,,,Negativo,52.40985901156426,74.564344833396,1.4227159973268264,3.9779953546096487,0.18401260334188368,0.4411764705882353,1,0.3344708056794592,0.6655291943205408,0.0,0.8145241843422427,0.45624645175253553
11.41_873.5859m/z,CSID113378010,M-H2O-H,C47H89O13P,37.0,0.444,-0.373675771312847,84.9664690671971,http://nonlinear.com/redirect/outbound?p=chemspider&param=113378010,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (11Z)-11-docosenoate",,873.585905335482,11.4147833333333,,873.585905335482,11.4147833333333,0.128466666666668,19,0.0,0.0,0.0,0.0,5.70554507532723,3.77151633382566,17.3003945532539,4.83871471881821,17.7448499843715,16.2417601943012,53.6506925281102,39.8422196775377,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,74.57831298102577,230.52275921089677,3.091016007154069,4.325169376701411,0.22027163308240166,0.48395721925133695,0,0.8215874837528125,0.17841251624718746,0.004582043343653251,0.8587357987841957,0.3081189058771233
11.41_499.3622m/z,CSID14104290,M-H,C24H48N6O5,35.5,0.0,1.69749660110818,79.368381679148,http://nonlinear.com/redirect/outbound?p=chemspider&param=14104290,leu-lys-leu-lys,,499.36219194203,11.4147833333333,,499.36219194203,11.4147833333333,0.114183333333335,26,59.850296020524,49.3195345401527,49.7596077687348,46.0564647926201,67.2409027111079,55.2924978890966,49.9125676155117,45.0532578807952,52.5393792350025,59.6358237727729,61.3715107633177,61.4029836654526,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,83.44370013788942,120.44083706025603,1.4433784319394922,4.43608504174874,0.23185572100870805,0.44385026737967925,0,0.34050390311405787,0.6594960968859421,0.0,0.802101889566344,0.36597368169595573
11.41_379.1770m/z,1003672,M-H,C21H24N4O3,35.2,0.0,-1.57535230636791,77.8567345261121,,"3-(4-methoxyphenyl)-N-(2-morpholin-4-ylethyl)imidazo[1,2-a]pyridine-2-carboxamide",,379.176965290494,11.4147833333333,,379.176965290494,11.4147833333333,0.0713666666666679,135,9.31946254680767,52.0855568547958,9.93447846591703,36.4589037548389,17.591764308538,43.1625671386662,6.30539623907557,37.7473383860139,8.78051128148632,28.6709856467926,12.3686065673839,28.0676405679395,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,48.64892574157734,96.26730189617143,1.9788166013683939,3.9049767536322793,0.17638650387598048,0.4358288770053478,0,0.49684320711783386,0.5031567928821661,0.0,0.7868090794152874,0.3247572822146827
11.40_825.5708m/z,1041658,2M-H,C22H35N7O,38.1,0.0,-3.10421600177049,94.3402825252445,,"3-[1-[6-(ethylamino)pyrimidin-4-yl]piperidin-3-yl]-N-[1-(1,3,5-trimethylpyrazol-4-yl)ethyl]propanamide",,825.57077523444,11.4005166666667,,825.57077523444,11.4005166666667,0.712283333333334,6,11.9348747940143,0.0492875004317016,0.0,0.795068757633045,2.65290428040915,3.10140950442599,7.03435912004453,4.64642336314921,6.29893015100046,7.87159493802512,37.1806222642833,42.9461547630865,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,68.677351524115,218.24900906240902,3.177889132573411,4.243875322696093,0.2117812411338733,0.5133689839572194,0,0.8469530343245598,0.15304696567544018,0.0,0.953567419587661,0.3216112648643774
11.40_665.4270m/z,1034471,2M-H,C17H27N5O2,38.0,0.0,1.9693657643441,92.2805457617272,,1-[4-(dimethylamino)pyrimidin-5-yl]-N-(oxolan-2-ylmethyl)piperidine-4-carboxamide,,665.426986276256,11.4005166666667,,665.426986276256,11.4005166666667,0.0999166666666671,7,12.5503383718357,31.0005798935994,18.7513380412275,31.6603701710735,32.7651383948813,39.176546878921,31.7762832130526,49.9193148064078,1.51547241211051,21.7216975455892,11.3995271066542,32.1225345530597,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,70.79904602366679,171.63612610354892,2.424271734483176,4.273871189387454,0.21491402456018394,0.5106951871657756,0,0.6269089167596302,0.37309108324036977,0.0,0.9327297768729832,0.35174067259020403
11.40_512.3852m/z,CSID8499653,M-H,C30H60BrN,27.5,0.0,3.00771028291407,40.8086277355262,http://nonlinear.com/redirect/outbound?p=chemspider&param=8499653,"N,N-Diallyl-N-dodecyl-1-dodecanaminium bromide",,512.385180699128,11.4005166666667,,512.385180699128,11.4005166666667,0.0999166666666671,1,0.0,0.0,1.98901367187432,1.3826904296875,29.6916503906012,17.7767333984382,8.91526056954724,8.19836425779988,86.1403503417878,65.3463422201883,15.5977565515484,8.61807250975988,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,54.81728083621624,134.15189447191108,2.447255544701894,4.02208351384778,0.18861719290013573,0.22994652406417115,1,0.6336198184063728,0.3663801815936272,0.0,0.41200622779304413,0.30990156444586886
11.40_381.1702m/z,1001207,M-H2O-H,C24H24N4O2,38.1,0.0,-4.59112596794167,95.8310975009612,,"N-[4-[5-methyl-4-[(4-methylpyrazol-1-yl)methyl]-1,3-oxazol-2-yl]phenyl]-2-(4-methylphenyl)acetamide",,381.170247585638,11.4005166666667,,381.170247585638,11.4005166666667,0.249083333333333,63,3654.61945219651,9141.5460399489,3471.67608693584,7682.39460394382,4113.55171958192,8343.49013452829,4325.96063030656,7513.46861319557,2329.25329820252,6544.62760450614,3397.98458771466,6989.53655406518,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,4850.048577812729,2897.989039270282,0.5975175284898311,8.486950162174201,0.6549301146265328,0.5133689839572194,1,0.09352617070776752,0.9064738292922325,0.0,0.9686494778234073,0.647674821515423
11.39_851.5068m/z,1020765,2M-H,C23H34N6S,38.5,0.0,1.16569514741737,94.1260087062962,,4-ethyl-N-[2-(4-ethylpiperazin-1-yl)-4-methylquinolin-6-yl]piperazine-1-carbothioamide,,851.506849576781,11.38625,,851.506849576781,11.38625,0.363266666666668,12,615.065406187229,424.487727948099,2449.67881650235,1805.46199171987,2770.01256244439,2058.33956764851,2653.4241026944,2102.12976859593,3530.86801468599,3097.29248798699,4577.54357576059,4125.88092631796,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,2219.5055748620775,1386.3018569733886,0.624599402981691,7.705490185362681,0.5733140410231222,0.5240641711229946,0,0.10143364098335685,0.8985663590166432,0.0,0.9513996856512479,0.5256362511805631
11.33_989.5650m/z,1011616,2M-H,C27H37N5O4,36.8,0.0,3.24418925643005,87.6382310414597,,"2-[4-[2-(azepan-1-yl)-2-oxoethyl]piperazin-1-yl]-6-(2,2-dimethylpropanoylamino)quinoline-4-carboxylic acid",,989.565046539322,11.32915,,989.565046539322,11.32915,0.0920666666666676,8,18.7152948252117,9.5353087186773,45.6502755459028,35.9345097541649,14.3418856009372,8.83603802748414,36.5419311523578,28.0214645436295,12.5510572792704,12.2651390762773,25.4555051922909,21.4522401094312,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,90.72820331178265,258.9567353544694,2.8542032786054228,4.5188298926272745,0.24049763491344867,0.4786096256684492,0,0.7524419889517613,0.2475580110482387,0.0,0.8857650883635476,0.32584479877381994
11.30_510.3332m/z,CSID24842040,M-H2O-H,C28H52NO6P,34.9,0.0,-4.08008247565914,79.4469561751264,http://nonlinear.com/redirect/outbound?p=chemspider&param=24842040,"(2R)-3-Hydroxy-2-{[8-(tetracyclo[6.4.0.0~2,7~.0~3,6~]dodec-10-yl)octyl]oxy}propyl 2-(trimethylammonio)ethyl phosphate",,510.333224075183,11.3006,,510.333224075183,11.3006,0.120616666666667,1,179.58998107907,133.844955563596,217.667968928772,150.199786903916,1460.67095994922,1148.23737692921,101.326535267398,68.0705509200156,133.402162432682,104.133560180605,150.558349609366,122.282563805601,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,320.8298982603311,436.1367726226469,1.3594018979763298,5.774023139690358,0.3715906498836996,0.4278074866310161,0,0.3159841104992477,0.6840158895007523,0.0,0.8028968004999566,0.4014960632972345
11.11_529.3032m/z,CSID10258860,M-H,C27H46O10,34.0,0.0,2.51484546151139,73.2201375566197,http://nonlinear.com/redirect/outbound?p=chemspider&param=10258860,Proloquatifoligenin II,,529.303155213428,11.1086166666667,,529.303155213428,11.1086166666667,0.192,30,60.2330929041093,51.8718036741818,46.4344720827372,50.6808714345016,46.5517845373405,51.956032487629,58.4665051162266,59.6825255155632,48.4250743026125,61.2112669280522,63.8531676160094,70.5737803048654,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,86.45372491313739,128.2082820790135,1.4829700190226405,4.4711097953332075,0.2355137239152097,0.40374331550802145,0,0.3520640075712844,0.6479359924287156,0.0,0.7399022354080684,0.34780282825592435
11.09_1057.5449m/z,CSID16576673,2M-H,C24H35N9O5,38.6,0.333,-0.0122154952954832,92.6148663636269,http://nonlinear.com/redirect/outbound?p=chemspider&param=16576673,ala-arg-his-phe,,1057.54494063726,11.0943333333333,,1057.54494063726,11.0943333333333,0.0713666666666679,25,17.4447631835768,11.6766966581312,77.9017941952059,58.3905640840566,20.0201416015545,13.5676269531077,48.6089050297657,42.0251466036223,6.05139163136378,2.4032592177432,39.3275758028307,26.9332277775142,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,102.35645476493326,275.79195917741487,2.6944266466710376,4.638183739571166,0.2529630108073856,0.5267379679144385,0,0.7057897910717852,0.2942102089282148,0.003436532507739938,0.9361119824916496,0.3536521548738747
11.09_442.1675m/z,1002146,M-H2O-H,C22H29N4O5S,34.3,0.0,-1.1969832003327,72.7229373836098,,1-[[5-(azepane-1-carbonyl)-1H-pyrrol-3-yl]sulfonyl]-N-(furan-2-ylmethyl)piperidine-3-carboxamide,,442.167472895296,11.0943333333333,,442.167472895296,11.0943333333333,0.0999166666666671,68,20.1121760551451,18.4197999238975,12.6474690254944,16.4044179332298,12.3204109999561,13.2602692842526,15.6798706054641,13.1292113065682,10.7868101931121,14.0012317415584,21.0019071102083,15.4026489257743,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,45.45914495237787,114.22417553550244,2.5126776065665446,3.8385733232206456,0.16945129615605653,0.4117647058823529,0,0.652722004620181,0.34727799537981896,0.0,0.7348722336397046,0.28703829956841326
11.09_403.1618m/z,1000473,M-H,C23H24N4OS,33.4,0.0,4.86865590118076,72.6832154627425,,"N-[3-(N-ethylanilino)propyl]-3-pyrrol-1-ylthieno[2,3-b]pyridine-2-carboxamide",,403.161773726891,11.0943333333333,,403.161773726891,11.0943333333333,0.142733333333334,175,91.6359126093867,90.8411195031997,63.6280891393617,63.9861653444438,54.4225408924227,56.5609279870963,60.718779441806,54.8911127447946,51.2074954504861,64.2131998528159,92.6072841882934,101.188937269517,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,90.01126224884631,93.0044410199306,1.0332533807026203,4.510983259835426,0.2396781286322806,0.3877005347593583,1,0.2207540071862526,0.7792459928137474,0.0,0.7344703807380938,0.464517095142718
11.08_1031.6088m/z,2097,2M-H,C31H48O2S2,35.7,0.0,-2.97864265614952,81.9284319100529,,Probucol,,1031.60879332153,11.0800666666667,,1031.60879332153,11.0800666666667,0.377549999999999,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flavonoide / Polifenol,Fenólicos,Natural,4912.0,C31H48O2S2,516.8,"2,6-ditert-butyl-4-[2-(3,5-ditert-butyl-4-hydroxyphenyl)sulfanylpropan-2-ylsulfanyl]phenol","Probucol is a dithioketal that is propane-2,2-dithiol in which the hydrogens attached to both sulfur atoms are replaced by 3,5-di-tert-butyl-4-hydroxyphenyl groups. An anticholesteremic drug with antioxidant and anti-inflammatory properties, it is used to treat high levels of cholesterol in blood. It has a role as an antioxidant, an anti-inflammatory drug, a cardiovascular drug, an antilipemic drug and an anticholesteremic drug. It is a polyphenol and a dithioketal.",CHEBI:8427,probucol,polyphenol | phenols | organic hydroxy compound | organic molecular entity | carbon group molecular entity,,Negativo,74.47777571344261,275.49707848269946,3.6990508355497864,4.323838251510799,0.22013260969699988,0.449197860962567,1,0.9991238405329661,0.000876159467033899,0.0,0.8280010301692089,0.36920430306219987
11.08_989.5566m/z,264104,2M-H,C22H37N7O6,38.2,0.0,2.81468002535616,94.3748731138959,,Leu Gly Gly His Leu,,989.55657555554,11.0800666666667,,989.55657555554,11.0800666666667,0.120633333333332,102,1581.10430542396,1190.0319940318,4489.34326324901,3667.54631797284,1494.86152374645,1238.14615628813,3957.56798119055,3332.03648512744,711.636882652581,639.67154755459,2328.86219187159,2095.03516746862,Peptídeo (pentapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,1980.4628899142692,1382.5854213520133,0.6981122587012287,7.591590684175663,0.5614183197474137,0.5160427807486633,0,0.12289820842497369,0.8771017915750263,0.0,0.9539173605803039,0.5182160089098856
11.02_999.5840m/z,264430,2M-H,C22H40N6O7,37.9,0.0,-0.450303379572629,89.9150338756147,,Ala Val Ala Ile Gln,,999.583968295218,11.0165333333333,,999.583968295218,11.0165333333333,0.0635333333333321,38,0.0,1.22593623081265,6.03370005381639,16.978355213628,5.43646866938822,4.0344848036728,16.1126864039107,11.5560356364887,2.60114698453781,0.0,18.0387849675742,20.2252458185745,Peptídeo (pentapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,79.48881045792538,264.91468438379985,3.3327292590951925,4.388118174240383,0.22684603720498936,0.5080213903743315,0,0.8921638522946194,0.10783614770538064,0.0,0.9087987132568913,0.3108110165204544
10.92_681.2263m/z,1026805,2M-H,C21H15N3O2,37.2,0.0,1.06425840297002,87.2024861144221,,"2-methyl-5-[5-(naphthalen-1-ylmethyl)-1,2,4-oxadiazol-3-yl]-1,3-benzoxazole",,681.226303109187,10.9166166666667,,681.226303109187,10.9166166666667,0.0999166666666671,22,42.0649777040772,37.787659049028,29.1503919925076,28.664792096637,32.1687812279373,25.6357421051715,25.6554960748054,23.1526184082149,18.8368631939952,17.9529113769503,47.7142639160083,51.8143069575149,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,76.62440884847867,174.3965002997194,2.2759914617361767,4.35188192474611,0.22306150505543115,0.4893048128342248,0,0.5836134702219247,0.41638652977807533,0.0,0.8813568080118207,0.3482878394991871
